captured,sex_observer,sex_grasshopper,type_background,aligned_lines,jnd_color_hum,jnd_lum_hum,grasshopper_density,id_observer,id_grasshopper
1,woman,male,artificial,no,1.328588605,0.126119076,8,MARTA11,salta06
1,woman,male,natural,si,0.369436616,16.26135266,3,MARTA11,salta04
1,woman,male,natural,si,0.369436616,16.26135266,3,MARTA11,salta04
1,woman,male,natural,no,0.407472624,15.46863126,3,MARTA11,salta06
1,woman,female,artificial,si,1.025202438,1.595514328,5,MARTA11,salta02
1,woman,male,artificial,si,1.061620523,1.684376586,5,MARTA11,salta04
1,woman,male,artificial,no,1.514385175,7.332821596,5,MARTA11,salta08
1,woman,female,artificial,no,0.602205421,3.897915989,5,MARTA11,salta07
1,woman,male,artificial,no,0.31676009,2.286088432,5,MARTA11,salta08
0,woman,male,artificial,si,1.255744996,7.853935859,5,MARTA11,salta04
1,woman,female,artificial,si,1.358108353,4.574044945,5,MARTA11,salta02
1,woman,female,artificial,si,1.358108353,4.574044945,5,MARTA11,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,5,MARTA11,salta04
0,woman,male,artificial,no,1.322835849,6.108398734,5,MARTA11,salta03
1,woman,male,natural,si,0.625957337,10.14325101,4,MARTA11,salta04
1,woman,male,natural,si,0.625957337,10.14325101,4,MARTA11,salta04
1,woman,male,natural,si,0.625957337,10.14325101,4,MARTA11,salta04
1,woman,male,natural,no,1.104738647,14.7645426,4,MARTA11,salta06
1,woman,female,natural,no,0.692526937,6.659873296,3,MARTA11,salta07
0,woman,male,natural,no,1.33033883,12.84387772,3,MARTA11,salta08
1,woman,male,natural,no,0.392217716,11.28977961,3,MARTA11,salta01
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,woman,male,natural,si,2.878402451,0.874160533,7,MJ,salta04
1,woman,male,natural,si,2.878402451,0.874160533,7,MJ,salta04
0,woman,male,natural,si,2.878402451,0.874160533,7,MJ,salta04
1,woman,female,natural,no,3.61735595,2.790230448,7,MJ,salta02
1,woman,male,natural,no,2.562346743,0.078225726,7,MJ,salta01
1,woman,female,natural,no,2.114560978,3.028835173,7,MJ,salta07
1,woman,female,natural,no,3.61735595,2.790230448,7,MJ,salta02
1,woman,male,natural,no,0.359389184,0.960767243,2,MJ,salta03
1,woman,female,natural,no,0.347096916,2.035567755,2,MJ,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,4,MJ,salta04
0,woman,female,artificial,si,2.188096313,21.53701268,4,MJ,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,4,MJ,salta04
1,woman,male,artificial,no,1.451049115,12.92924897,4,MJ,salta04
1,woman,male,artificial,si,1.253497824,2.254520161,8,MJ,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,8,MJ,salta02
1,woman,female,artificial,si,0.911493866,7.160985957,8,MJ,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,8,MJ,salta02
1,woman,male,artificial,no,0.613404509,5.468983866,8,MJ,salta04
1,woman,male,artificial,no,0.384350111,0.98722448,8,MJ,salta04
1,woman,male,artificial,no,0.17180012,1.381043241,8,MJ,salta09
1,woman,female,artificial,no,0.911493866,7.160985957,8,MJ,salta02
1,woman,male,artificial,si,3.258456729,8.813343279,6,MJ,salta08
1,woman,female,artificial,si,2.951606938,13.71980908,6,MJ,salta02
0,woman,female,artificial,si,2.939811038,14.17936235,6,MJ,salta02
1,woman,male,artificial,no,2.160408762,7.939866359,6,MJ,salta09
1,woman,male,artificial,no,0.866177887,5.28305922,6,MJ,salta03
1,woman,male,artificial,no,1.304010817,8.69301607,6,MJ,salta09
1,woman,male,artificial,si,0.948951907,0.676861057,6,MJ,salta04
0,woman,female,artificial,si,0.90947641,2.603029858,6,MJ,salta02
1,woman,male,artificial,si,0.948951907,0.676861057,6,MJ,salta04
1,woman,male,artificial,no,0.479775808,5.29815265,6,MJ,salta06
0,woman,male,artificial,no,0.479775808,5.29815265,6,MJ,salta06
1,woman,male,artificial,no,0.579404044,1.705193984,6,MJ,salta01
1,woman,male,natural,si,0.369436616,16.26135266,3,MJ,salta04
1,woman,male,natural,si,0.369436616,16.26135266,3,MJ,salta04
1,woman,female,natural,no,0.594615559,16.71774818,3,MJ,salta07
0,woman,male,natural,no,1.645754778,16.63300673,1,MJ,salta03
1,woman,male,artificial,si,0.559617253,4.519725986,6,MJ,salta08
0,woman,female,artificial,si,0.971427733,0.846293088,6,MJ,salta02
0,woman,male,artificial,si,1.015902798,2.433597826,6,MJ,salta04
1,woman,female,artificial,si,0.909380813,0.38673981,6,MJ,salta02
0,woman,male,artificial,no,2.613841924,6.936188455,6,MJ,salta01
1,woman,female,artificial,no,1.435660168,1.21844142,6,MJ,salta05
0,woman,female,artificial,si,1.025202438,1.595514328,5,MJ,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,5,MJ,salta04
1,woman,male,artificial,no,1.205965911,1.928577083,5,MJ,salta05
1,woman,male,artificial,no,1.028000532,0.061160539,5,MJ,salta03
1,woman,female,artificial,no,1.8237989,1.980014395,5,MJ,salta02
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,woman,female,natural,si,1.123094701,0.76528344,4,ANDREA,salta02
1,woman,male,natural,si,0.886346731,5.671749236,4,ANDREA,salta08
1,woman,male,natural,no,3.210646236,9.202033295,4,ANDREA,salta03
1,woman,male,natural,no,1.833816868,1.740083906,4,ANDREA,salta03
1,woman,male,natural,no,0.492342751,0.976321506,4,ANDREA,salta01
1,woman,male,natural,no,0.498514091,2.870898041,4,ANDREA,salta08
1,woman,male,natural,no,0.767341694,5.452391357,4,ANDREA,salta01
1,woman,male,natural,no,0.767341694,5.452391357,4,ANDREA,salta01
1,woman,female,artificial,si,1.025202438,1.595514328,6,ANDREA,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,6,ANDREA,salta04
1,woman,male,artificial,no,1.466454817,4.552784653,6,ANDREA,salta01
1,woman,female,artificial,no,0.959737281,1.135961051,6,ANDREA,salta02
1,woman,female,artificial,no,0.959737281,1.135961051,6,ANDREA,salta02
1,woman,female,artificial,no,1.471658338,0.469220179,6,ANDREA,salta05
1,woman,male,artificial,si,0.853700619,0.697964943,7,ANDREA,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,7,ANDREA,salta02
1,woman,male,artificial,si,0.853700619,0.697964943,7,ANDREA,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,7,ANDREA,salta02
1,woman,male,artificial,no,1.129452458,4.918447274,7,ANDREA,salta03
1,woman,male,artificial,no,1.24201043,3.080019984,7,ANDREA,salta01
1,woman,male,artificial,no,0.668077751,1.490686347,7,ANDREA,salta06
0,woman,male,natural,no,0.319661723,9.102387151,1,MARTA13,salta04
1,woman,male,natural,no,0.504968923,2.617106251,4,MARTA13,salta08
1,woman,male,natural,no,0.276780069,1.356615749,4,MARTA13,salta06
1,woman,male,natural,no,0.276780069,1.356615749,4,MARTA13,salta06
0,woman,male,natural,no,0.498390982,5.406061475,4,MARTA13,salta06
0,woman,female,artificial,si,1.025202438,1.595514328,3,MARTA13,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,3,MARTA13,salta04
1,woman,male,artificial,no,0.922062993,3.516712956,3,MARTA13,salta08
1,woman,male,artificial,si,0.853700619,0.697964943,7,MARTA13,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,7,MARTA13,salta02
0,woman,male,artificial,si,0.853700619,0.697964943,7,MARTA13,salta04
0,woman,female,artificial,si,0.95453203,3.977855858,7,MARTA13,salta02
1,woman,female,artificial,no,0.974313479,3.51830258,7,MARTA13,salta02
1,woman,male,artificial,no,0.783423247,3.692875919,7,MARTA13,salta03
1,woman,male,artificial,no,0.995964164,1.134371426,7,MARTA13,salta08
1,woman,male,natural,si,0.625957337,10.14325101,7,MARTA13,salta04
1,woman,male,natural,si,0.625957337,10.14325101,7,MARTA13,salta04
0,woman,male,natural,si,0.625957337,10.14325101,7,MARTA13,salta04
1,woman,female,natural,no,0.189045012,6.47886003,7,MARTA13,salta02
1,woman,female,natural,no,0.879176863,9.469030202,7,MARTA13,salta10
1,woman,female,natural,no,0.481643906,10.44537852,7,MARTA13,salta02
1,woman,male,natural,no,1.05271616,14.53409187,7,MARTA13,salta03
0,woman,male,artificial,si,1.255744996,7.853935859,6,MARTA13,salta04
0,woman,female,artificial,si,1.358108353,4.574044945,6,MARTA13,salta02
1,woman,female,artificial,si,1.358108353,4.574044945,6,MARTA13,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,6,MARTA13,salta04
0,woman,male,artificial,no,0.804411552,13.50238087,6,MARTA13,salta08
1,woman,female,artificial,no,1.100541183,8.156063368,6,MARTA13,salta02
0,woman,male,artificial,si,0.559617253,4.519725986,7,MARTA13,salta08
0,woman,female,artificial,si,0.971427733,0.846293088,7,MARTA13,salta02
0,woman,male,artificial,si,1.015902798,2.433597826,7,MARTA13,salta04
1,woman,female,artificial,si,0.909380813,0.38673981,7,MARTA13,salta02
0,woman,female,artificial,no,1.170569235,2.735725336,7,MARTA13,salta02
1,woman,female,artificial,no,1.778101599,1.230793154,7,MARTA13,salta02
1,woman,male,artificial,no,1.156411128,1.277403295,7,MARTA13,salta09
1,woman,male,artificial,si,1.253497824,2.254520161,7,MARTA13,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,7,MARTA13,salta02
1,woman,female,artificial,si,0.911493866,7.160985957,7,MARTA13,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,7,MARTA13,salta02
1,woman,male,artificial,no,0.432179317,7.02162205,7,MARTA13,salta09
1,woman,male,artificial,no,0.354721044,1.30779669,7,MARTA13,salta08
0,woman,male,artificial,no,1.178812713,6.72270336,7,MARTA13,salta01
0,woman,male,artificial,si,3.258456729,8.813343279,7,MARTA13,salta08
1,woman,female,artificial,si,2.951606938,13.71980908,7,MARTA13,salta02
1,woman,female,artificial,si,2.939811038,14.17936235,7,MARTA13,salta02
0,woman,male,artificial,no,3.270343531,6.278179845,7,MARTA13,salta06
0,woman,male,artificial,no,3.270343531,6.278179845,7,MARTA13,salta06
0,woman,female,artificial,no,3.074628099,11.57369225,7,MARTA13,salta10
1,woman,female,artificial,no,3.247683244,10.44307593,7,MARTA13,salta07
1,woman,female,natural,si,1.123094701,0.76528344,6,MARTA13,salta02
1,woman,male,natural,si,0.886346731,5.671749236,6,MARTA13,salta08
1,woman,female,natural,no,1.123094701,0.76528344,6,MARTA13,salta02
1,woman,male,natural,no,1.483549487,3.829821574,6,MARTA13,salta05
1,woman,female,natural,no,1.41889031,3.887748587,6,MARTA13,salta02
1,woman,female,natural,no,1.658243938,5.847096253,6,MARTA13,salta05
1,woman,male,natural,si,0.369436616,16.26135266,5,MARTA13,salta04
1,woman,male,natural,si,0.369436616,16.26135266,5,MARTA13,salta04
1,woman,female,natural,no,0.285754023,10.66553242,5,MARTA13,salta10
1,woman,female,natural,no,0.594615559,16.71774818,5,MARTA13,salta07
1,woman,female,natural,no,0.558735691,18.52282784,5,MARTA13,salta05
0,woman,male,artificial,si,2.047121092,18.25712177,6,MARTA13,salta04
1,woman,female,artificial,si,2.188096313,21.53701268,6,MARTA13,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,6,MARTA13,salta04
1,woman,male,artificial,no,2.4464841,20.63917681,6,MARTA13,salta01
1,woman,male,artificial,no,2.490927093,13.63583017,6,MARTA13,salta06
0,woman,male,artificial,no,1.58113302,12.60867676,6,MARTA13,salta08
1,woman,male,artificial,si,1.253497824,2.254520161,5,ROSAMARI,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,5,ROSAMARI,salta02
1,woman,female,artificial,si,0.911493866,7.160985957,5,ROSAMARI,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,5,ROSAMARI,salta02
1,woman,male,artificial,no,0.354721044,1.30779669,5,ROSAMARI,salta08
1,woman,male,artificial,si,2.047121092,18.25712177,5,ROSAMARI,salta04
1,woman,female,artificial,si,2.188096313,21.53701268,5,ROSAMARI,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,5,ROSAMARI,salta04
1,woman,male,artificial,no,1.869373083,18.01292127,5,ROSAMARI,salta05
1,woman,male,artificial,no,1.58113302,12.60867676,5,ROSAMARI,salta08
1,woman,female,natural,si,1.123094701,0.76528344,5,ROSAMARI,salta02
1,woman,male,natural,si,0.886346731,5.671749236,5,ROSAMARI,salta08
1,woman,male,natural,no,1.251531528,1.82452969,5,ROSAMARI,salta01
1,woman,male,natural,no,0.874730675,8.20691267,5,ROSAMARI,salta06
1,woman,female,natural,no,1.516756722,2.010199168,5,ROSAMARI,salta10
1,woman,male,artificial,si,0.948951907,0.676861057,7,ROSAMARI,salta04
0,woman,female,artificial,si,0.90947641,2.603029858,7,ROSAMARI,salta02
0,woman,male,artificial,si,0.948951907,0.676861057,7,ROSAMARI,salta04
1,woman,female,artificial,no,1.711215009,2.987529924,7,ROSAMARI,salta02
1,woman,male,artificial,no,1.404435395,6.325306067,7,ROSAMARI,salta08
1,woman,female,artificial,no,0.90947641,2.603029858,7,ROSAMARI,salta02
1,woman,male,artificial,no,0.579404044,1.705193984,7,ROSAMARI,salta01
1,woman,male,natural,no,0.197437183,7.685857901,2,ROSAMARI,salta06
1,woman,male,natural,no,0.319661723,9.102387151,2,ROSAMARI,salta04
0,woman,male,artificial,si,1.255744996,7.853935859,7,ROSAMARI,salta04
0,woman,female,artificial,si,1.358108353,4.574044945,7,ROSAMARI,salta02
1,woman,female,artificial,si,1.358108353,4.574044945,7,ROSAMARI,salta02
0,woman,male,artificial,si,1.255744996,7.853935859,7,ROSAMARI,salta04
1,woman,male,artificial,no,0.898664563,5.172962129,7,ROSAMARI,salta09
1,woman,female,artificial,no,0.9858345,2.258115614,7,ROSAMARI,salta10
0,woman,male,artificial,no,0.739483638,13.47034808,7,ROSAMARI,salta03
0,woman,male,natural,si,2.878402451,0.874160533,6,ROSAMARI,salta04
1,woman,male,natural,si,2.878402451,0.874160533,6,ROSAMARI,salta04
0,woman,male,natural,si,2.878402451,0.874160533,6,ROSAMARI,salta04
1,woman,male,natural,no,3.450631628,0.971376638,6,ROSAMARI,salta03
1,woman,male,natural,no,2.765417393,2.706496903,6,ROSAMARI,salta08
1,woman,female,natural,no,3.412186288,3.429740644,6,ROSAMARI,salta10
1,woman,male,artificial,si,0.905346017,6.355517105,4,ROSAMARI,salta04
1,woman,female,artificial,si,1.018632407,9.635408019,4,ROSAMARI,salta02
1,woman,male,artificial,si,0.905346017,6.355517105,4,ROSAMARI,salta04
1,woman,male,artificial,no,0.715315955,1.852926476,4,ROSAMARI,salta01
1,woman,male,artificial,si,0.853700619,0.697964943,7,ROSAMARI,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,7,ROSAMARI,salta02
0,woman,male,artificial,si,0.853700619,0.697964943,7,ROSAMARI,salta04
0,woman,female,artificial,si,0.95453203,3.977855858,7,ROSAMARI,salta02
1,woman,male,artificial,no,0.770647612,3.837743664,7,ROSAMARI,salta04
1,woman,male,artificial,no,1.155205402,1.650351202,7,ROSAMARI,salta01
0,woman,male,artificial,no,0.995964164,1.134371426,7,ROSAMARI,salta08
1,woman,male,artificial,si,3.258456729,8.813343279,5,MARIJOSE,salta08
1,woman,female,artificial,si,2.951606938,13.71980908,5,MARIJOSE,salta02
1,woman,female,artificial,si,2.939811038,14.17936235,5,MARIJOSE,salta02
0,woman,female,artificial,no,2.423451838,8.637996262,5,MARIJOSE,salta05
0,woman,male,artificial,no,2.899776524,12.64500856,5,MARIJOSE,salta03
1,woman,male,natural,no,0.4144106,9.561192142,4,MARIJOSE,salta09
0,woman,male,natural,no,0.197437183,7.685857901,4,MARIJOSE,salta06
0,woman,female,natural,no,0.432421273,11.56794506,4,MARIJOSE,salta10
1,woman,male,natural,no,0.673395447,10.3966287,4,MARIJOSE,salta03
0,woman,female,artificial,si,1.025202438,1.595514328,6,MARIJOSE,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,6,MARIJOSE,salta04
0,woman,male,artificial,no,1.061620523,1.684376586,6,MARIJOSE,salta04
1,woman,female,artificial,no,1.215511427,1.986504095,6,MARIJOSE,salta02
1,woman,male,artificial,no,1.049532112,0.076714801,6,MARIJOSE,salta01
1,woman,female,artificial,no,1.616152892,4.239956697,6,MARIJOSE,salta10
1,woman,male,natural,no,0.241192367,3.771538089,1,MARIJOSE,salta06
1,woman,male,artificial,si,2.047121092,18.25712177,7,MARIJOSE,salta04
0,woman,female,artificial,si,2.188096313,21.53701268,7,MARIJOSE,salta02
1,woman,male,artificial,si,2.047121092,18.25712177,7,MARIJOSE,salta04
1,woman,male,artificial,no,0.157526598,12.64070955,7,MARIJOSE,salta03
1,woman,female,artificial,no,2.188857359,21.0774594,7,MARIJOSE,salta02
1,woman,male,artificial,no,1.972116802,21.39690049,7,MARIJOSE,salta04
1,woman,male,artificial,no,2.061485152,20.01821315,7,MARIJOSE,salta01
1,woman,male,artificial,si,0.853700619,0.697964943,6,MARIJOSE,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,6,MARIJOSE,salta02
0,woman,male,artificial,si,0.853700619,0.697964943,6,MARIJOSE,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,6,MARIJOSE,salta02
1,woman,male,artificial,no,0.668077751,1.490686347,6,MARIJOSE,salta06
1,woman,male,artificial,no,2.147962301,0.096253097,6,MARIJOSE,salta08
1,woman,male,natural,si,0.625957337,10.14325101,7,MARIJOSE,salta04
1,woman,male,natural,si,0.625957337,10.14325101,7,MARIJOSE,salta04
0,woman,male,natural,si,0.625957337,10.14325101,7,MARIJOSE,salta04
1,woman,female,natural,no,1.049166705,10.59964652,7,MARIJOSE,salta07
1,woman,male,natural,no,0.995638673,7.76119597,7,MARIJOSE,salta01
0,woman,male,natural,no,0.995638673,7.76119597,7,MARIJOSE,salta01
1,woman,female,natural,no,0.122499696,12.69883112,7,MARIJOSE,salta10
0,woman,female,artificial,si,2.711610589,3.728568428,8,MARIJOSE,salta02
0,woman,female,artificial,si,2.692168282,3.26901515,8,MARIJOSE,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,8,MARIJOSE,salta02
0,woman,female,artificial,si,2.711610589,3.728568428,8,MARIJOSE,salta02
0,woman,female,artificial,no,2.42686639,6.851033574,8,MARIJOSE,salta02
1,woman,male,artificial,no,2.713064065,8.381242434,8,MARIJOSE,salta08
1,woman,female,artificial,no,2.692168282,3.26901515,8,MARIJOSE,salta02
0,woman,male,artificial,no,1.064671662,8.755361433,8,MARIJOSE,salta09
0,woman,male,natural,si,0.369436616,16.26135266,5,MARIJOSE,salta04
0,woman,male,natural,si,0.369436616,16.26135266,5,MARIJOSE,salta04
0,woman,male,natural,no,0.670963458,14.41581549,5,MARIJOSE,salta03
0,woman,male,natural,no,1.638323863,20.65219352,5,MARIJOSE,salta03
0,woman,male,natural,no,0.820329473,21.58922546,5,MARIJOSE,salta04
1,man,male,artificial,si,1.255744996,7.853935859,8,MANUEL3,salta04
1,man,female,artificial,si,1.358108353,4.574044945,8,MANUEL3,salta02
1,man,female,artificial,si,1.358108353,4.574044945,8,MANUEL3,salta02
0,man,male,artificial,si,1.255744996,7.853935859,8,MANUEL3,salta04
0,man,female,artificial,no,0.557526147,1.60335472,8,MANUEL3,salta07
1,man,male,artificial,no,0.39923809,12.35652649,8,MANUEL3,salta01
1,man,male,artificial,no,0.682391043,6.008398688,8,MANUEL3,salta03
1,man,female,artificial,no,0.557526147,1.60335472,8,MANUEL3,salta07
1,man,male,artificial,si,3.258456729,8.813343279,4,MANUEL3,salta08
1,man,female,artificial,si,2.951606938,13.71980908,4,MANUEL3,salta02
1,man,female,artificial,si,2.939811038,14.17936235,4,MANUEL3,salta02
1,man,male,artificial,no,2.160408762,7.939866359,4,MANUEL3,salta09
1,man,male,artificial,si,0.853700619,0.697964943,6,MANUEL3,salta04
1,man,female,artificial,si,0.95453203,3.977855858,6,MANUEL3,salta02
1,man,male,artificial,si,0.853700619,0.697964943,6,MANUEL3,salta04
1,man,female,artificial,si,0.95453203,3.977855858,6,MANUEL3,salta02
0,man,male,artificial,no,2.147962301,0.096253097,6,MANUEL3,salta08
1,man,female,artificial,no,0.587691085,6.293785188,6,MANUEL3,salta10
1,man,male,natural,si,0.369436616,16.26135266,5,MANUEL3,salta04
1,man,male,natural,si,0.369436616,16.26135266,5,MANUEL3,salta04
1,man,male,natural,no,0.670963458,14.41581549,5,MANUEL3,salta03
1,man,male,natural,no,0.686165713,18.34748082,5,MANUEL3,salta08
1,man,male,natural,no,0.239943947,14.51581554,5,MANUEL3,salta03
0,man,male,natural,si,2.878402451,0.874160533,5,MANUEL3,salta04
0,man,male,natural,si,2.878402451,0.874160533,5,MANUEL3,salta04
0,man,male,natural,si,2.878402451,0.874160533,5,MANUEL3,salta04
0,man,male,natural,no,4.388924954,3.080615901,5,MANUEL3,salta09
0,man,female,natural,no,3.032877215,1.176288042,5,MANUEL3,salta02
1,man,female,natural,si,1.123094701,0.76528344,3,MANUEL3,salta02
1,man,male,natural,si,0.886346731,5.671749236,3,MANUEL3,salta08
1,man,male,natural,no,1.251531528,1.82452969,3,MANUEL3,salta01
1,woman,female,natural,si,1.123094701,0.76528344,5,NATALIA2,salta02
1,woman,male,natural,si,0.886346731,5.671749236,5,NATALIA2,salta08
0,woman,male,natural,no,0.773261418,4.157466945,5,NATALIA2,salta06
1,woman,male,natural,no,0.886346731,5.671749236,5,NATALIA2,salta08
1,woman,female,natural,no,2.133316017,4.531475848,5,NATALIA2,salta10
1,woman,male,natural,si,0.369436616,16.26135266,4,NATALIA2,salta04
1,woman,male,natural,si,0.369436616,16.26135266,4,NATALIA2,salta04
1,woman,female,natural,no,0.735786303,10.01077152,4,NATALIA2,salta07
1,woman,female,natural,no,0.394870535,16.56348017,4,NATALIA2,salta02
1,woman,male,artificial,si,0.853700619,0.697964943,8,NATALIA2,salta04
1,woman,female,artificial,si,0.95453203,3.977855858,8,NATALIA2,salta02
0,woman,male,artificial,si,0.853700619,0.697964943,8,NATALIA2,salta04
0,woman,female,artificial,si,0.95453203,3.977855858,8,NATALIA2,salta02
1,woman,female,artificial,no,0.480793542,1.563510232,8,NATALIA2,salta05
1,woman,male,artificial,no,0.783423247,3.692875919,8,NATALIA2,salta03
1,woman,male,artificial,no,0.469739055,6.935126182,8,NATALIA2,salta01
1,woman,male,artificial,no,0.995964164,1.134371426,8,NATALIA2,salta08
1,woman,male,artificial,si,1.253497824,2.254520161,7,NATALIA2,salta08
1,woman,female,artificial,si,0.911493866,7.160985957,7,NATALIA2,salta02
1,woman,female,artificial,si,0.911493866,7.160985957,7,NATALIA2,salta02
0,woman,female,artificial,si,0.911493866,7.160985957,7,NATALIA2,salta02
1,woman,male,artificial,no,0.789659173,4.34064832,7,NATALIA2,salta04
1,woman,male,artificial,no,0.432179317,7.02162205,7,NATALIA2,salta09
0,woman,male,artificial,no,0.227234994,6.186185491,7,NATALIA2,salta03
0,woman,female,artificial,si,1.025202438,1.595514328,5,NATALIA2,salta02
0,woman,male,artificial,si,1.061620523,1.684376586,5,NATALIA2,salta04
0,woman,male,artificial,no,1.061620523,1.684376586,5,NATALIA2,salta04
1,woman,female,artificial,no,1.443829957,3.945851762,5,NATALIA2,salta05
1,woman,male,artificial,no,0.60018658,3.770504745,5,NATALIA2,salta08
1,woman,male,artificial,si,0.905346017,6.355517105,6,NATALIA2,salta04
1,woman,female,artificial,si,1.018632407,9.635408019,6,NATALIA2,salta02
1,woman,male,artificial,si,0.905346017,6.355517105,6,NATALIA2,salta04
1,woman,male,artificial,no,0.258363024,3.395912026,6,NATALIA2,salta09
1,woman,female,artificial,no,0.749897105,6.053389596,6,NATALIA2,salta02
1,woman,male,artificial,no,1.298190137,8.737572146,6,NATALIA2,salta01
1,woman,male,artificial,si,0.559617253,4.519725986,8,NATALIA2,salta08
1,woman,female,artificial,si,0.971427733,0.846293088,8,NATALIA2,salta02
0,woman,male,artificial,si,1.015902798,2.433597826,8,NATALIA2,salta04
1,woman,female,artificial,si,0.909380813,0.38673981,8,NATALIA2,salta02
1,woman,male,artificial,no,1.589563673,0.588060655,8,NATALIA2,salta03
1,woman,male,artificial,no,1.170077938,2.677798324,8,NATALIA2,salta05
1,woman,male,artificial,no,1.099337447,0.706180894,8,NATALIA2,salta04
1,woman,female,artificial,no,0.75652648,1.759377018,8,NATALIA2,salta10
1,man,male,artificial,si,0.559617253,4.519725986,8,JOSE5,salta08
0,man,female,artificial,si,0.971427733,0.846293088,8,JOSE5,salta02
0,man,male,artificial,si,1.015902798,2.433597826,8,JOSE5,salta04
1,man,female,artificial,si,0.909380813,0.38673981,8,JOSE5,salta02
1,man,female,artificial,no,1.170569235,2.735725336,8,JOSE5,salta02
1,man,female,artificial,no,1.715546455,3.816983312,8,JOSE5,salta07
1,man,female,artificial,no,1.778101599,1.230793154,8,JOSE5,salta02
1,man,male,artificial,no,1.667370506,5.393202905,8,JOSE5,salta09
1,man,male,artificial,si,0.905346017,6.355517105,7,JOSE5,salta04
1,man,female,artificial,si,1.018632407,9.635408019,7,JOSE5,salta02
1,man,male,artificial,si,0.905346017,6.355517105,7,JOSE5,salta04
1,man,female,artificial,no,0.2119007,12.60609824,7,JOSE5,salta07
1,man,male,artificial,no,1.212264303,7.307903364,7,JOSE5,salta01
1,man,male,artificial,no,0.781220993,10.06651823,7,JOSE5,salta09
1,man,female,artificial,no,1.62538313,11.93780968,7,JOSE5,salta07
1,man,male,natural,si,2.878402451,0.874160533,6,JOSE5,salta04
1,man,male,natural,si,2.878402451,0.874160533,6,JOSE5,salta04
1,man,male,natural,si,2.878402451,0.874160533,6,JOSE5,salta04
